ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,"Account type
""Identified
Anonymous
Media""",Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Tweet Type (2),Tweet Type (3),Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Tweet ID,
00-115,03/28/23 14:12:00,https://twitter.com/Christi16411891/status/1497817148365815809,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@Christi16411891,ChristianRoy,dimalupig 81ðŸ’ª,Anonymous,08/19,104,18,,"@amigoManila @YesYesYo13 ie tag si risa/zarate/neri/nato/elago/cullamat /leody eto ang mga dakilang hypocrites,pero may takino rin kasi nakikinabang sila sa extortion / kidnapping/business syndicate ng terroristang NPA na kasama nila",,Text,Reply,,02/27/22 14:13,00-115.png,Rational,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given.,1497817148365815809,Christi16411891
00-116,03/28/23 14:12:00,https://twitter.com/REQUmel/status/1499135641501716482,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@REQUmel,Rey Eduard Q. Umel,Top-notch construction administrator with more than 20 years extensive experience. Undertakes all challenges in the field of construction in any Region.,Identified,11/08,127,30,Kingdom of Saudi Arabia,@ColmenaresPH @teddycasino An alliance with the puppets of Oligarchy only proves the false promises of the CPP-NPA-NDF to which the Makabayan bloc belongsâ€¦â€¦. FAKE STRUGGLE by communists in capitalist cloaksâ€¦ REVISIONIST TEDDY CASIÃ‘O AND NERI COLMENARES IN ACTION DIRECTED BY REVISIONIST JOMA SISONâ€¦..,,Text,Reply,,03/03/22 05:32,00-116.png,Rational,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2], ,1499135641501716482,REQUmel
00-117,03/28/23 14:12:00,https://twitter.com/MFVB6/status/1499283939684683779,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp neri,@MFVB6,Riddikulus,#GG33,Anonymous,02/03,56,2,Republic of the Philippines,"@khyncstllo0__ Pity on me? Eh kayo yung sumusupporta sa kandidatong may hanay na CPP-NPA.
 joma sison endorsing the leni kiko tandem and his dog neri colminares.
 Id say, pity on you.
 kita nyo ba yung katutubo kagabi? Ani sigaw nila? No to cpp npa, tapos nanay nyo may neri sa slate. Lol. Eww https://t.co/1C3dYpxj8D",,Text,Image,,03/03/22 15:22,00-117.png,Emotional,0,1,0,0,,Fake,"No affiliation between Joma Sison and Neri Colmenares. Source: https://www.tsek.ph/terorista-komunista-at-tuta-raw-ni-joma-sison-sina-neri-colmenares-at-elmer-labog-na-tatakbong-senador-sa-2022-elections/
No 'alliance' between the Leni-Kiko ticket and the CPP-NPA-NDF. Source: https://www.rappler.com/newsbreak/fact-check/robredo-pangilinan-tandem-accepted-happy-endorsement-cpp-npa-ndf/", ,1499283939684683779,MFVB6
00-118,03/28/23 14:12:00,https://twitter.com/blackkn05858615/status/1499396552053297152,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@blackkn05858615,black knights,"Because I belong to the Special Forces and the oldest fraternity in the world AF & AM A proud DDS who loves my country of origin, the Philippines ðŸ‡µðŸ‡­",Anonymous,02/09,930,897,,"Same old statement and strategy Mr. CADRE COLMENARES, pa-VICTIM EFFECT ka nnman at pinapalabas na INAAPI. WTF! Kabisado na ng buong bansa ang stratehiya at mga pananalita mo! CTG CPP NPA NDF MOVEDâ€¦basag na basag na mga statement mo hoy!!! https://t.co/bnnOYOBfOx",,Text,Image,,03/03/22 22:49,00-118.png,Emotional,1,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],No location was given.,1499396552053297152,blackkn05858615
00-119,03/28/23 14:12:00,https://twitter.com/MarananAllan/status/1499462594507255813,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@MarananAllan,ayarem Mar,hardworking' Iâ€™ve done it before and I can do it again. Life Is Tough and so am I.,Anonymous,01/23,643,321,Republic of the Philippines,@_unknown33440 Colmenares ayos lang na wala ka dahil isisingit mo na naman ang pagka NPA mo...tsupe.,,Text,Reply,,03/04/22 03:11,00-119.png,Rational,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2], ,1499462594507255813,MarananAllan
00-120,03/28/23 14:12:00,https://twitter.com/Allyrianne1/status/1499577612712046594,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Allyrianne1,Allyrianne,"| INFP-t | Ennegram: 4w5 | Tritype: 4-7-9 | Socionics: IEI - sx/sp | Dota 2 Maiden |
 
 .â™¥ Dream, explore. The night sky is endless. ð¶ð‘Žð‘Ÿð‘ð‘’ ð‘›ð‘œð‘ð‘¡ð‘’ð‘š. â™¥.",Anonymous,09/12,265,23,,"@ELFilibustero @discreetpinoy3 Stop projecting. Look at Leni's senate slate. Pati nga mga aligned sa NPA pinapatos nyo. Gawain nyo kasi yung ""enemy of my enemy is my friend,"" pero di nyo matanggap sa sarili nyo na kahanay kayo ng mga makakaliwa gaya nina Colmenares kaya pinapahid nyo sa iba ang kapotahan nyo.",,Text,Reply,,03/04/22 10:48,00-120.png,Rational,0,1,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given.,1499577612712046594,Allyrianne1
00-121,03/28/23 14:12:00,https://twitter.com/mitjj23/status/1499759061751201794,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@mitjj23,TIPðŸ’,Faith is being sure of what we hoped for ðŸ¤,Anonymous,05/15,480,245,,"BAD COMPANY CORRUPTS GOOD CHARACTER 
 
 Nagkandahawa hawa na sila ng corrupt na palininiwala
 
 Risa &amp; Chel- pro Divorce &amp; SSM
 Kiko- Napaka trapo
 Leni- Mandaraya
 De lima- Drug issue, unfair to Former Chief Corona 
 Trillanes-Hambog
 Neri-related to communist/NPA
 
 Bka 2 mahahawa rin?? https://t.co/FeRDIHKYFC",,Reply,,,03/04/22 22:49,00-121.png,Rational,0,1,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2] (focused only on Neri in this tweet),No location was given.,1499759061751201794,mitjj23
00-122,03/28/23 14:12:00,https://twitter.com/Orlando29493781/status/1499775571584159753,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Orlando29493781,OBS41,Straight to the point,Anonymous,11/19,144,48,,@_unknown33440 Hnd mo alam colmenares eh isang Kang NPA spotted hnd mo natatandaan na hnd iimbitahan ni pastor quiboloy Ang may bahid Ng NPA,,Text,Reply,,03/04/22 23:55,00-122.png,Rational,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given.,1499775571584159753,Orlando29493781
00-123,03/28/23 14:12:00,https://twitter.com/edith_averilla/status/1499897467395272704,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@edith_averilla,Tats622,A very proud senior citizen...,Identified,07/17,308,120,"Imus, Calabarzon","@QMotherGothel Hontiveros - philhealth
 Delima - drugs
 Colmenares- NPA
 Trillanes - Siege mutiny
 Espiritu - NPA
 
 The rest never heard!
 
 Wala na bang malinis-linis pa!",,Reply,,,03/05/22 07:59,00-123.png,Rational,0,1,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2] (focused only on Neri in this tweet), ,1499897467395272704,edith_averilla
00-124,03/28/23 14:12:00,https://twitter.com/Rosegem11/status/1500239926943645699,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Rosegem11,Rosegem,,Anonymous,12/20,150,40,,"@theklmanuel @lenirobredo Drop ko c zubiri, pero never kong iboboto c colmenares npa sya",,Text,Reply,,03/06/22 06:40,00-124.png,Emotional,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given. No Bio was given.,1500239926943645699,Rosegem11
00-125,03/28/23 14:12:00,https://twitter.com/lempertus/status/1500482269311807492,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@lempertus,Lelouch lempertus,BBM,Anonymous,10/10,17,23,,@vinnysisand @madgumera Sure un...at mas kakawa mga kasundaluhan natin...NPA supporter yan...like neri colmenares..,,Text,Reply,,03/06/22 22:43,00-125.png,Rational,1,1,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given.,1500482269311807492,lempertus
00-126,03/28/23 14:12:00,https://twitter.com/alexisann03twit/status/1501088800210309122,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@alexisann03twit,ana teresa,,Anonymous,03/13,367,14,,"Neri Colmenares, ibinulgar ng kaniyang dating tauhang NPA https://t.co/EvpZzzGMCK via @FacebookWatch",,Text,URL,,03/08/22 14:53,00-126.png,Rational,1,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No location was given. No Bio was given.,1501088800210309122,alexisann03twit
00-127,03/28/23 14:12:00,https://twitter.com/AntonioDencio/status/1501399427344330753,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@AntonioDencio,IlonggatedAk,Frugal,Identified,01/16,151,78,,@2022Solid Colmenares and Hontiverus are in their senatorial slate! Both are bonafide CPP/NPA/NDF officials. They are good at mobilizing people to support their political agenda.,,Reply,,,03/09/22 11:28,00-127.png,Rational,2,0,1,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2],No location was given.,1501399427344330753,AntonioDencio
00-128,03/28/23 14:12:00,https://twitter.com/Mags15385433/status/1501929839208501251,03,"Dantis, Aurel Jared",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Mags15385433,Mags Gonzales Buenaventura,,Identified,08/07,508,189,"General Mariano Alvarez, Calab","@BenjiCruise @Estrada21Karla E si leni ba,di ba nasa hanay niya naman corrupt ( binay), de lima ( drug protector) colmenares (npa).wag na lng magmalinis,dahil kakapula nuo,nakikita pabalik sa nanay nyo sinasabi nyong somusuportahan, mas masahol pa nanay nyo dahil nasa kabataan ang pag asa ng bayan.",,Text,Reply,,03/10/22 22:35,00-128.png,Rational,1,1,0,0,,Fake,Fabrication of Colmenares' ties to the CPP [1] [2],No Bio was given.,1501929839208501251,Mags15385433
00-129,03/28/23 14:12:00,https://twitter.com/wagkamote/status/1502137479218221059,03,"Adorna, Juris Hannah",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@wagkamote,CamoteTraderâ†—ï¸,"#DuterteforPresident (even before he declared).
 
 Biggest mistake, I voted for NoynoyðŸ¤¦â€â™‚ï¸
 
 No longer a Don...
 
 ðŸ‘Š",Anonymous,10/28,1014,609,,@dzrhnews @xtian_mano Madami kasi NPA jan... tanong nyo kay Neri baka kilala nya...ðŸ˜,,Reply,,,03/11/22 12:20,00-129.png,Emotional,0,0,0,0,,Fake,Fabrication of Colmenares' implied ties to the CPP [1] [2],No location was given.,1502137479218221059,wagkamote
00-130,03/28/23 14:12:00,https://twitter.com/Jepoy87840348/status/1502607981761871872,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Jepoy87840348,CrisosTUKMOL Ibarra,I'd rather fall in chocolate,Anonymous,01/05,38,49,,"@LakasNgTimog Unggoy na bolero; balasubas nung Congressman, ano aasahan mo sa gagong ito sa Senado, palaguin ulit ang namamatay ng NPA NDF sa bansa pag naka tsamba ang mokong na to Colmenares na to.",,Text,Reply,,03/12/22 19:30,00-130.png,Emotional,1,0,0,0,,Fake,No 'alliance' between the Leni-Kiko ticket and the CPP-NPA-NDF. Source: https://www.rappler.com/newsbreak/fact-check/robredo-pangilinan-tandem-accepted-happy-endorsement-cpp-npa-ndf/,No location was given.,1502607981761871872,Jepoy87840348
00-131,03/28/23 14:12:00,https://twitter.com/Tambootam/status/1502817326554517504,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Tambootam,Lance David,just BLUES,Identified,04/29,427,33,Philippines,"@News5PH Kahit news5 alam nilang npa yang si colmenares , kunwari di nila alam",,Reply,Text,,03/13/22 09:22,00-131.png,Rational,0,0,0,0,,,, ,1502817326554517504,Tambootam
00-132,03/28/23 14:12:00,https://twitter.com/proudilocana29/status/1502909987664035840,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@proudilocana29,proudilocana29,STAND UP FOR TRUTH! LOVE OUR COUNTRY AND OUR COUNTRYMEN I SUPPORT MARCOS because Iâ€™m a LOYALIST plus Inday Sara now,Anonymous,08/29,607,508,"Makati City, Philippines",@ikadxplorer Colmenares is an NPA! So wala talaga? Ogag lang ang maniniwala,,Reply,,,03/13/22 15:30,00-132.png,Emotional,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2], ,1502909987664035840,proudilocana29
00-133,03/28/23 14:12:00,https://twitter.com/iamforyou28/status/1502954003784613890,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@iamforyou28,wasalak,Masarap!!,Anonymous,05/11,1388,62,Central Luzon,"@TrillanesSonny Kasama mo na nga sila Colmenares at Hontiveros naghahanap ka pa?! Matagal nang pinangalanan yang c Colmenares na NPA,.
 Kaya sa tingin nyo maniniwala ang mga tao na wala kayong katarantaduhan na ginagawa?! 
 Matulog knlang at mangarap na lang pero ndi kna mananalo",,Reply,Text,,03/13/22 18:25,00-133.png,Emotional,0,0,0,0,,,, ,1502954003784613890,iamforyou28
00-134,03/28/23 14:12:00,https://twitter.com/ryan_mndoza/status/1502977017939206152,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@ryan_mndoza,Ryan Mendoza,Necropolitics is a Liberal way | #KaLeni the THIRD-RATE Politician,Identified,01/09,142,1032,United Arab Emirates,@ai_ceniza Bakit si NERI sabi ng kakampink! KASI NPA!,,Text,Reply,,03/13/22 19:56,00-134.png,Rational,2,0,0,0,,Fake,"No 'alliance' between the Leni-Kiko ticket and the CPP-NPA-NDF. Source: https://www.rappler.com/newsbreak/fact-check/robredo-pangilinan-tandem-accepted-happy-endorsement-cpp-npa-ndf/
Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2]", ,1502977017939206152,ryan_mndoza
00-135,03/28/23 14:12:00,https://twitter.com/Eleksyon31/status/1503040028825776132,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp neri,@Eleksyon31,J. ðŸ‡µðŸ‡­,A Proud Kabagis | A Proud Filipino | Loyalista 3rd Gen| Agri | Economics | Health | Business |,Anonymous,10/05,358,609,,"@koalakates @manilabulletin Tanong mo sa ina mo ,kay Neri at Sharon. Hwag sa akin ! Wala akong panahon sa mga CPP sympathizers.",,Reply,Text,,03/14/22 00:07,00-135.png,Emotional,0,2,0,0,,,,No location was given.,1503040028825776132,Eleksyon31
00-136,03/28/23 14:12:00,https://twitter.com/APolvorosa/status/1503111654141169669,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@APolvorosa,A,,Anonymous,06/12,65,2,Manila City,@HunterXE47 @manilabulletin As if nman na di totoo na may alyansa sila Leni sa NPA at ibang kominista!!! Andyan si Colmenares di ba??? Ewwâ€¦,,Reply,Text,,03/14/22 04:51,00-136.png,Transactional,0,0,0,0,,,,No Bio was given.,1503111654141169669,APolvorosa
00-137,03/28/23 14:12:00,https://twitter.com/JonQuartz17/status/1503145497808175104,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@JonQuartz17,Jon Quartz,"Icon, Influencer, Businessman",Identified,12/17,69,28,"Quezon City, National Capital","@ColmenaresPH Kapal ng Mukha mo Neri NPA, daming pinatay ng grupo nyo, alam ng mga tao yan, Kya khit magmalinis ka, khit ilang beses Kang tumakbo, talo kp rin!!! Magsama sama kyo ni Riza ðŸ¤£",,Reply,Text,,03/14/22 07:06,00-137.png,Emotional,0,0,0,0,,,, ,1503145497808175104,JonQuartz17
00-138,03/28/23 14:12:00,https://twitter.com/AntonioDencio/status/1503242540400603136,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@AntonioDencio,IlonggatedAk,Frugal,Anonymous,01/16,151,78,,"@smninews @lenirobredo The mere fact that Colmenares and Hotiverus in your Senate slate is proof that you have an alliance with the CPP/NPA/NDF! Have you forgotten, or you don't know, that Colmenares and Hontiverus are high officials of CPP/NPA/NDF legal fronts Bayan Muna and Akbayan, respectively?",,Reply,Text,,03/14/22 13:32,00-138.png,Rational,0,0,1,0,,,,No location was given.,1503242540400603136,AntonioDencio
00-139,03/28/23 14:12:00,https://twitter.com/AlmiraGuianan/status/1503257307802710019,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@AlmiraGuianan,almira guianan,GOD IS GOOD,Identified,10/19,57,6,Abu Dhabi,@amigoManila hindi papayag si madam i kasama nyo nga lagi si colmenares at suportdao kayo ng kamatayan black anong ibig sabihin nyo yan diba mga suporters ng NPA YAN MGA LEADER PA NG NPA,,Reply,Text,,03/14/22 14:30,00-139.png,Transactional,0,0,0,0,,,, ,1503257307802710019,AlmiraGuianan
00-140,03/28/23 14:12:00,https://twitter.com/Dudes35414433/status/1503288003388575745,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@Dudes35414433,Dudes,,Anonymous,10/10,322,127,,"@smninews @lenirobredo Kung ayaw mo ma red tag bitawan mo ang mga kandidato na may ka ugnayan sa CPP NPA NDF tulad ng Gabriela, Bayan Muna, AKBAYAN, at Kabataan partylist. Bitawan muna rin sa senate slate mo sina Risa Hontiveros at Neri Colmenares..ganun lang yun ka simple...",,Reply,Text,,03/14/22 16:32,00-140.png,Transactional,2,0,0,0,,,,No location was given. No Bio was given.,1503288003388575745,Dudes35414433
00-141,03/28/23 14:12:00,https://twitter.com/prophetjoshua/status/1503708217892765704,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@prophetjoshua,Prophet Joel,A person who fears God,Anonymous,04/07,1920,1403,Republic of the Philippines,"Ayoko kay Neri Colmenares
 Ayoko kay Luke Espiritu
 Ayoko kay Chel Diokno
 Ayoko kay Risa Hontiveros
 Ayoko kay Leody de Guzman
 Ayoko kay Walden Bello
 Ayoko kay Leni/Kiko
 In short, ayoko sa CPP NPA NDF
 and their cohorts",,Text,,,03/15/22 20:22,00-141.png,Emotional,9,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2], ,1503708217892765704,prophetjoshua
00-142,03/28/23 14:12:00,https://twitter.com/TagumpayPH/status/1503852763406610437,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@TagumpayPH,Tagumpay Pilipinas,Youtube and Facebook content creator,Media,01/06,27,11,,"@soltaule @heyjaydreamerr @ColmenaresPH Dancing NPA, congrats Colmenares.",,Reply,Text,,03/16/22 05:56,00-142.png,Emotional,0,1,0,0,,,,No location was given.,1503852763406610437,TagumpayPH
00-143,03/28/23 14:12:00,https://twitter.com/yca008/status/1504448680472231937,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@yca008,Jenica Graza,"Pro-Duterte and Marcos
 â¤ðŸ’š",Identified,08/17,247,156,,"@xyz21110 @reyna_elena Ang panget kasi jan nagmamalinis. NPA supporter si leni, sasabihin niya hindi kahit dami ng proof lalo na yung senador niyang si Neri.",,Reply,Text,,03/17/22 21:24,00-143.png,Rational,4,2,0,0,,,,No location was given.,1504448680472231937,yca008
00-144,03/28/23 14:12:00,https://twitter.com/CLoveadore/status/1504749969667887106,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@CLoveadore,malditang lola,Karma is a bitch when it hits you back. Defender of the truth. Donâ€™t like corrupt politicians who use their power for their own agendaâ¤ï¸ðŸ’šBbm Sara loyalist,Anonymous,06/20,1131,700,,@smninews She is not being red tag kundi she is identified na kayo ang sumusuporta na cpp ndf npa diba colmenares isa kang senator slate ni fvp leni.,,Reply,Text,,03/18/22 17:22,00-144.png,Rational,0,0,0,0,,,,No location was given.,1504749969667887106,CLoveadore
00-145,03/28/23 14:12:00,https://twitter.com/desertbum1012/status/1505485991435714562,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@desertbum1012,Douie,"I hate to see this country being shackled by the oligarch, after PRRD's departure.",Anonymous,04/22,23,13,"Duenas, Iloilo - lahing wak2",@ColmenaresPH hwag iboboto mga NPA tulad ni Colmenares!!,,Reply,Text,,03/20/22 18:06,00-145.png,Transactional,0,0,0,0,,,, ,1505485991435714562,desertbum1012
00-146,03/28/23 14:12:00,https://twitter.com/jennsalibad1/status/1505570257636835328,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@jennsalibad1,Apple_YankeeðŸ¢ðŸ¢,yankee fan,Anonymous,12/03,115,195,"Oakville, Ontario",No to NPA supprters like you mr. colmenares! Itaga mo sa bato dka mananalo!,,Text,,,03/20/22 23:41,00-146.png,Transactional,0,0,0,0,,,, ,1505570257636835328,jennsalibad1
00-147,03/28/23 14:12:00,https://twitter.com/lucasbarabas02/status/1505698043894579201,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@lucasbarabas02,lucas barabas,,Anonymous,06/10,227,26,Deer Lake,@SirRenzSaavedra @angelica_114 hahaha langya drama lang yun ipaglaban nyo mga NPA ikaw angelica wala kang alam sa buhay sa probinsya kung gaano pahirap yang mga tropa ni colmenares na NPA sa may mga lupain don.. kaya di nanalo yang matanda na yan kshit umkyak pa ng dugo yan di mananalo yan,,Reply,Text,,03/21/22 08:09,00-147.png,Emotional,0,0,0,0,,,,No Bio was given.,1505698043894579201,lucasbarabas02
00-148,03/28/23 14:12:00,https://twitter.com/jumhaila/status/1505749529752223744,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@jumhaila,ë§ ìŠ¤â·,ì•„ë¯¸ ìŠˆê°€ ì•„í¬ë°©í¬,Anonymous,10/22,362,193,피리핀스,Nope. Never voting for anyone with ties to NPA. That's a deathwish for my brothers in the military. Colmenares can cry all he wants but there's a lot of blood on his hands. NO.,,Text,,,03/21/22 11:33,00-148.png,Emotional,0,0,0,0,,,, ,1505749529752223744,jumhaila
00-149,03/28/23 14:12:00,https://twitter.com/Iamsuperye021/status/1505956297069699078,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@Iamsuperye021,Rye Tuazon,Made in the PH ðŸ‡µðŸ‡­ | Registered Nurse | Licensed Pharma Rep | Exec - L&D | For professional inquiry: ryan.christopher.tuazon@gmail.com,Identified,06/08,1494,243,Philippines,@sarahelago NO TO NERI!!!! NPA is WAVING,,Reply,Text,,03/22/22 01:15,00-149.png,Emotional,0,0,0,0,,,, ,1505956297069699078,Iamsuperye021
00-150,03/28/23 14:12:00,https://twitter.com/arielgeneral/status/1506098106969980932,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@arielgeneral,Ariel G. âš›ï¸,,Anonymous,08/29,333,19,,@TrillanesSonny The CPP and its sympathizers cannot be trusted. Neri Colmanares himself has refused to disavow the CPP-NPA armed movement up to now (not fake news -- check it out). Just sa NO to Neri Colmenares.,,Reply,Text,,03/22/22 10:39,00-150.png,Transactional,1,0,0,0,,,,No location was given. No Bio was given.,1506098106969980932,arielgeneral
00-151,03/28/23 14:12:00,https://twitter.com/ruhger/status/1506100115810910208,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@ruhger,Ruhger ruhger,"Men don't get pregnant. It's science.
 
 ðŸ‡µðŸ‡­ ðŸ‡¯ðŸ‡µ 
 ðŸ‡¹ðŸ‡¼ ðŸ‡·ðŸ‡º",Anonymous,03/16,1104,104,Philippines,@TrillanesSonny Never voting for Neri Colmenares. Never vote for someone who supported the killing of Filipino soldiers fighting for protection of Philippine security. CPP-NPA-NDF only exist for the destruction of country and Filipino values.,,Reply,Text,,03/22/22 10:47,00-151.png,Transactional,0,0,0,0,,,, ,1506100115810910208,ruhger
00-152,03/28/23 14:12:00,https://twitter.com/franckylime/status/1506100744167964673,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@franckylime,francky lime,,Anonymous,05/17,89,136,Republic of the Philippines,@cnnphilippines The term red-tagging is their refuge. Fact is Leni-CPP-NPA is apparently real as the communist fronts personalities like Colmenares and others are on same stage with Leni and endorsing her candidacy.,,Reply,,,03/22/22 10:49,00-152.png,Transactional,0,0,0,0,,Fake,No 'alliance' between the Leni-Kiko ticket and the CPP-NPA-NDF. Source: https://www.rappler.com/newsbreak/fact-check/robredo-pangilinan-tandem-accepted-happy-endorsement-cpp-npa-ndf/,No Bio was given.,1506100744167964673,franckylime
00-153,03/28/23 14:12:00,https://twitter.com/iamwhatiam300/status/1506116046205304836,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@iamwhatiam300,iamwhatiam,,Anonymous,02/17,2639,3028,,"I think, as a former AFP, Trillanes is against the collaboration of NPA and their party kaya sinipa s'ya in favor of Neri, the true-blooded NPA.
 
 #CaviteForBBMSA
  CAVITE GRAND RALLY",,Reply,,,03/22/22 11:50,00-153.png,Transactional,4,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2],No location was given. No Bio was given.,1506116046205304836,iamwhatiam300
00-154,03/28/23 14:12:00,https://twitter.com/Allim033Lim/status/1506120740349038599,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@Allim033Lim,tiny house,,Anonymous,04/16,166,161,Taiwan,"@Nyoxz2 @Iam_Baneng si neri may mga npa supporter, ikaw wala, ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",,Reply,Text,,03/22/22 12:09,00-154.png,Emotional,2,0,0,0,,,,No Bio was given.,1506120740349038599,Allim033Lim
